Unnamed: 0,PageNo,Text
76,page_77,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 76 of 122', 'Table 19: Evaluation of Asthma Based on NHLBI Criteria', 'Intermittent', 'Persistent: Mild', 'Persistent: Moderate', 'Persistent: Severe', 'Classification', '(Step 1)', '(Step 2)', '(Step 3 or 4)', '(Step 5 or 6)', 'Symptoms', '<2 days/week', '> 2 days/week but not daily', 'Daily', 'Throughout the day', 'Night-time awakenings', 'Subject aged 0-4 years', '0', '1-2 times/month', '3-4 times/month', '> 1 time/week', 'Subject aged > 5 years', '<: 2 times/month', '3-4 times/month', '> 1 time/week but not nightly', 'Often 7 times/week', 'Short-acting inhaled', '<2 days/week', '> 2 days/week, but not daily', 'Daily', 'Several times per day', 'beta2-agonist use', '(and not more than once a day', 'for subject 12 years)', 'Interference with normal', 'None', 'Minor limitation', 'Some limitation', 'Extremely limited', 'activity', 'Lung function', 'Subject aged 0-4 years', 'Not applicable', 'Not applicable', 'Not applicable', 'Not applicable', 'Subject aged 5-11 years', 'Normal FEV1 between', 'FEV1 80% predicted', 'FEV1 > 60% but < 80%', 'FEV1 < 60% predicted', 'exacerbations', 'FEV1/FVC > 80% and VI 85%', 'predicted', 'FEV1/FVC < 75%', 'FEV1 > 80% predicted', 'FEV1/FVC > 75% and VI 80%', 'FEV1/FVC > 85%', 'Subject aged > 12 years', 'Normal FEV1 between', 'FEV1 > 80% predicted', 'FEV1 > 60% but < 80%', 'FEV1 < 60% predicted', 'exacerbations', 'FEV1/FVC normal [1]', 'predicted', 'FEV1/FVC reduced > 5% [1]', 'FEV1 > 80% predicted', 'FEV1/FVC reduced VI 5% [1]', 'FEV1/FVC normal [1]', 'Adapted from NHLBI, 2007.', '[1] Normal FEV1/FVC by age: 8-19 years, 85%; 20-39 years, 80%; 40-59 years, 75%; 60-80 years, 70%.', 'FEV1, forced expiratory volume in the first second of expiration; FVC, forced vital capacity.']"
77,page_78,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 77 of 122', '9.3.2', 'TNSS Questionnaires', 'The Total Nasal Symptom Score (TNSS) is used to assess the severity of allergic rhinitis and', 'will be administered only to subjects with pre-existing allergic rhinitis. The TNSS (short', 'form) consists of 3 questions that address nasal obstruction, rhinorrhea, and nasal', 'itch/sneezing (Downie, 2004). Each question has a choice of 4 responses that range from', '0 (no symptoms) to 3 (severe symptoms). The subject is asked to recall symptoms over the', 'last week to allow calculation of the symptom score.', '9.3.3', 'SCORAD Index', 'The scoring atopic dermatitis (SCORAD) index is used to assess the severity of atopic', 'dermatitis and will be administered only to subjects with pre-existing atopic dermatitis', '(European Task Force on Atopic Dermatitis, 1993). The SCORAD index is based on the', 'combination of the following:', 'Extent of lesions (accounts for about 20% of the total score).', 'Intensity, based on 6 items (erythema, edema/papulation, oozing/crusts, excoriations,', 'lichenification, and dryness), each graded from 0 (absent) to 3 (severe) according to', 'reference photographs (accounts for about 60% of the total score).', 'Subjective items (pruritus and sleep loss). The subject (aged >7 years) or', 'parent/caregiver will indicate the average value for pruritus and sleep loss on a visual', 'analog scale (accounts for about 20% of the total score).', '9.3.4', 'PEESS v2.0 Questionnaire', 'The PEESS v2.0 (Martin, 2015; Franciosi, 2011) is used to assess the frequency and severity', 'of EoE symptoms in the last month and will be administered only for subjects with GI', 'adverse events of interest (Section 5.5.1, Section 8.5.6.2). The PEESS v2.0 consists of', '4 domains (dysphagia, GERD, nausea/vomiting, and pain) and 20 items. Each item contains', 'response options from 0 to 4. A higher total or domain score indicates more frequent and/or', 'severe symptoms. The parent/caregiver completes the Parent Report and subjects aged', '> 8 years complete the Children and Teens Report.', 'The PEESS v2.0 was not designed to establish a diagnosis of EoE; the use of this', 'questionnaire to monitor the clinical course of GI symptoms must be considered exploratory.', 'However, the PEESS v2.0 has shown content and construct validity (Martin, 2015;', 'Franciosi, 2011) and is a promising tool for following the clinical course of EoE or an', 'EoE-like immune-mediated GI syndrome. The questionnaire has the potential to reveal', 'trends toward symptomatic improvement or worsening that may otherwise go undetected.', '9.3.5', 'Physical Examinations and Vital Signs', 'The investigator will perform physical examinations according to the schedule of activities.']"
78,page_79,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 78 of 122', 'Physical examinations will include an age-appropriate assessment of systems (eg, general', 'appearance, head, eyes, ears, nose, mouth, skin, heart, lungs, lymph nodes, GI, genitourinary,', 'neurologic, and skeletal) per standard of care at the study site or as clinically indicated by', 'symptoms. Symptom-directed physical examinations will concentrate on typical target organ', 'areas for an allergic response, including the skin, oropharynx, and upper and lower', 'respiratory, GI, and cardiovascular systems.', 'Vital sign measurements will include blood pressure, heart rate, and temperature.', 'Weight and height will be measured at specific visits according to the schedule of activities.', '10 STATISTICAL METHODS', '10.1 Statistical and Analytical Plans', 'The statistical methods and data presentations for reporting the study results will be', 'described in detail in the statistical analysis plan.', 'Randomization will be central and treatment allocation will be 2:1 (AR101 treatment or', 'standard of care alone). Randomization will be stratified by age group (4-12 years and', '13-17 years).', 'Data for demographic and baseline characteristics, HRQOL scores, efficacy, and safety will', 'be summarized by treatment group (AR10 treatment VS standard of care alone). Summary', 'statistics will include the mean, number of observations, standard deviation, median,', 'minimum and maximum values for continuous variables, and frequencies and percentages for', 'categorical variables.', 'Statistical significance is defined as p < 0.05 and tests will be 2-sided, unless otherwise', 'specified. CIs will be calculated at the 95% level, reflecting a type I error rate of 0.05.', 'Missing values for efficacy variables will not be replaced or imputed; no interpolation or', 'extrapolation will be applied to missing values.', '10.2 Analysis Populations', 'The ITT population (ie, full analysis set) will be defined as all subjects who receive any part', 'of 1 dose of study product and complete 1 study visit if assigned to AR101 treatment, or who', 'complete 1 study visit after the screening visit if assigned to standard of care alone. The ITT', 'population will be used for all HRQOL and efficacy analyses unless otherwise specified, and', 'analyzed according to randomized treatment. If no subjects receive the incorrect treatment,', 'the ITT population will be the same as the safety population.', 'The AR101 completer population will be defined as all AR101-treated subjects in the ITT', 'population who complete the exit visit (ie, do not discontinue early). The standard of care', 'completer population will be defined as all subjects in the ITT population receiving standard']"
79,page_80,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 79 of 122', 'of care alone who complete the OLFC after 12 months of observation and who complete the', 'exit visit.', 'The AR101 per protocol population may be defined if it is sufficiently different from the', 'AR101 completer population. The AR101 per protocol population will include all subjects in', 'the AR101 completer population who have no major protocol deviations. The standard of', 'care per protocol population will be defined as all subjects in the standard of care completer', 'population who have no major protocol deviations.', 'The safety population will be defined as all subjects who receive any randomized study', 'treatment (ie, who receive any part of 1 dose of study product and complete 1 study visit if', 'assigned to AR101 treatment or who complete 1 study visit after the screening visit if', 'assigned to standard of care alone). The safety population will be used for all safety analyses', 'and analyzed according to treatment received.', '10.3 Determination of Sample Size', 'This study will use multiple HRQOL questionnaires to assess changes across time in the', 'HRQOL of subjects receiving AR101 treatment versus standard of care alone, and their', 'parents/caregivers.', 'The sample size for this study is based on estimates for the FAQLQ-PF. A sample size of', '144 subjects randomly assigned in a ratio of 2:1 to AR101 treatment (96 subjects) or standard', 'of care alone (48 subjects) provides at least 80% power to detect a treatment difference', 'of 0.75 in the adjusted mean total FAQLQ-PF scores at 18 months. The sample size', 'calculation is based on an alpha of 0.05 and tests are assumed to be 2-sided. The common', 'standard deviation is assumed to be 1.5 (DunnGalvin, 2010). Approximately 25% of subjects', 'are estimated to drop out or discontinue early from the study. Therefore, approximately', '200 subjects (134, AR101 treatment; 67, standard of care alone) will be randomly assigned to', 'study treatment.', '10.4 Interim Analyses', 'No interim analyses are planned.', '10.5 Analyses of HRQOL', 'The primary objective assesses HRQOL of subjects receiving AR101 treatment versus', 'standard of care alone for approximately 18 months.', 'No single endpoint is specified as primary because the study is not designed or intended to', 'support a labelling claim.', 'The primary analyses will be on a family of proxy- and self-reported disease-specific', 'HRQOL measures that assess the HRQOL of the peanut-allergic subject. The ITT', 'population will be used for these analyses. Data summaries will be presented across time and', 'accompanied by inferential analyses.']"
82,page_83,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 82 of 122', 'maximum severity at the OLFC and by treatment group. The Cochran-Mantel-Haenszel', 'statistics with equally spaced scores (row mean score differences statistic) stratified by', 'country will be used to test for a treatment difference.', 'The proportion of subjects successfully completing the RWPC with no or mild symptoms', 'after approximately 13 months of AR101 treatment will be assessed by presenting the', 'response rate and the associated 95% CI using an exact Clopper-Pearson CI.', 'The maximum severity of symptoms during the RWPC after approximately 13 months of', 'AR101 treatment in eligible subjects who consented to the RWPC will be assessed by', 'tabulating the number and percentage of subjects by maximum severity.', 'Full details will be provided in the statistical analysis plan.', '10.8 Analysis of Safety', 'All safety analyses will be performed using the safety population. Safety data will be listed', 'and summarized by treatment received. Descriptive statistics will be used.', 'Safety data will be collected from signed informed consent/assent through early', 'discontinuation or study exit, and through at least 30 days after early discontinuation or study', 'exit for subjects with unresolved adverse events or through at least 6 months after early', 'discontinuation or study exit for subjects with GI adverse events of interest.', 'Adverse events will be classified by system organ class and coded to preferred term using the', 'Medical Dictionary for Regulatory Activities (MedDRA). Adverse events will be classified', 'by severity using the CoFAR grading system for allergic reactions, EAACI guidelines for', 'anaphylaxis, and CTCAE for all other adverse events (Section 8.4).', 'Summaries of the safety of AR101 treatment and standard of care alone during the study will', 'include the following:', 'Overall summary of adverse events', 'Incidence of all nonserious and serious adverse events', 'Incidence of adverse events by severity grade', 'AR101 treatment only:', '-', 'Incidence of adverse events during up-dosing and maintenance', '-', 'Incidence of adverse events with onset < 90 minutes after AR101 dosing at the', 'study site', '-', 'Incidence and severity of treatment-related adverse events', '-', 'Incidence of treatment-related adverse events during up-dosing and maintenance', '-', 'Incidence of treatment-related adverse events with onset < 90 minutes after', 'AR101 dosing at the study site']"
83,page_84,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 83 of 122', '-', 'Incidence of dose modifications', '-', 'Exposure-adjusted event rates for the most frequent treatment-related adverse', 'events (ie, adverse events in > 5% of the safety population)', 'Exposure-adjusted event rates for the most frequent adverse events (ie, adverse events', 'in > 5% of the safety population)', 'Incidence of early treatment discontinuation due to adverse events and due to chronic', 'or recurrent GI adverse events', 'Separate summaries will be presented for anaphylaxis, allergic reaction adverse', 'events, use of epinephrine, and accidental/nonaccidental food allergen exposure', 'Adverse events with onset before the first dose of AR101 treatment (or on day 1 for standard', 'of care alone) will be listed only.', 'All medications will be coded using the World Health Organization Drug Dictionary', '(WHO-DD). Medications will be listed and summarized by Anatomical Therapeutic', 'Chemical (ATC) classification system level 1 and preferred name.', 'Prior and concomitant medications, excluding rescue medications, will be', 'summarized separately by ATC class, preferred name, and treatment.', 'Rescue medications used during screening, initial dose escalation, up-dosing,', 'maintenance, and overall (including all rescue medications reported on the case report', 'form) will be summarized by ATC class, preferred name, and treatment received.', 'All prior, concomitant, and rescue medications will be listed by subject.', 'Summary statistics will be provided for the ACT, lung function data, and laboratory data if', 'relevant. These data will also be listed by subject.', 'Full details for the safety analyses will be provided in the statistical analysis plan.', '10.9 Other Analyses', 'Additional endpoints will be assessed over the course of the study as follows:', 'Changes from baseline in TNSS scores in subjects with pre-existing allergic rhinitis', 'Changes from baseline in SCORAD scores in subjects with pre-existing atopic', 'dermatitis', 'Changes in peanut SPT mean wheal diameters', 'Full details for these analyses will be provided in the statistical analysis plan.']"
102,page_103,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 102 of 122', 'Positive OLFC', 'Treatment of subjects with symptoms: Treat subjects with any symptoms elicited by the', 'OLFC per the accepted medical practices at the study site. Record all treatments', ""administered for allergic reactions during an OLFC in the subject's source documents and on"", 'case report forms.', 'Following the initial treatment:', '1. Repeat treatments as needed, at the discretion of the physician.', '2. Monitor vital signs (blood pressure, heart rate, temperature) at least every 15 minutes', 'until symptoms resolve, then 30 and 60 minutes after symptoms resolve, then hourly until', 'releasing the subject.', '3. Monitor pulse oximetry if laryngeal, lower respiratory, or cardiovascular symptoms are', 'present.', '4. Follow these guidelines for further observation based on symptom severity:', 'For severe symptoms, observe the subject for a minimum of 3 hours after the', 'symptoms resolve, either at the study site or an emergency facility, as appropriate.', 'Consider extended overnight observation if symptoms are protracted.', 'For moderate symptoms, observe the subject for a minimum of 2 hours after the', 'symptoms resolve, and longer if necessary.', 'For mild symptoms, observe the subject for a minimum of 2 hours or for 1 hour after', 'the symptoms resolve, whichever is longer.', '5. Do not release a subject with symptoms or with abnormal vital signs if changed from', 'baseline. As appropriate, arrange for continued observation at the study site, an', 'emergency facility, or an extended-stay (inpatient) unit. Record signs and symptoms that', ""changed from baseline in the subject's source documents."", '6. Generally, if the emergence of allergy symptoms halts the OLFC, consider the last', 'symptom-eliciting dose to be ""not tolerated"" and record it as such on the case report', 'form.', 'Exceptions to this guidance may include situations where the OLFC is halted (eg, due', 'to anxiety or refusal to continue) and symptoms are mild and not considered to be', 'dose-limiting.', 'POST-OLFC INSTRUCTIONS AND FOLLOW-UP', 'Before releasing the subject, study site staff should inform the subject and parent/caregiver of', 'the following:', '1. The subject may resume eating and drinking without restrictions 30 minutes after the last', 'OLFC dose is administered. Subjects who tolerate at least 300 mg of peanut protein at', 'the OLFC will resume study treatment (AR101 or standard of care alone) the day after', 'the OLFC.', '2. Review the possibility of delayed allergy symptoms and provide guidance on how to', 'recognize anaphylaxis.']"
103,page_104,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 103 of 122', '3. Verify that they possess an epinephrine auto-injector with an appropriate dose and expiry', 'date before release, and review the instructions for administration of injectable', 'epinephrine.', '4. Provide study site staff contact information and procedures for after-hours emergencies.', '5. Instruct that the subject is to continue to avoid eating peanuts and foods known to contain', 'peanuts.', '6. Schedule a follow-up study appointment according to the protocol.', '7. Telephone the following day to inquire about post-OLFC adverse events, and assist', 'accordingly.', 'REFERENCE', 'Sampson HA, Gerth van Wijk R, Bindslev-Jensen C, Sicherer S, Teuber SS, Burks AW, et al. Standardizing', 'double-blind, placebo-controlled oral food challenges: American Academy of Allergy, Asthma &', 'Immunology-European Academy of Allergy and Clinical Immunology PRACTALL consensus report. J Allergy', 'Clin Immunol. 2012;130(6):1260-74.']"
108,page_109,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 108 of 122', 'Table 2: Guide for Assessment of Allergic Reaction Symptom Severity by', 'Organ System', 'Organ System', 'Mild Symptoms', 'Moderate Symptoms', 'Severe Symptoms', 'Skin', 'Limited (few) or localized', 'Systemic hives (eg, numerous', 'Severe generalized', 'hives, swelling (eg, mild lip', 'or widespread hives), swelling', 'urticaria/angioedema/', 'edema), skin flushing', '(eg, significant lip or face', 'erythema', '(eg, few areas of faint', 'edema), pruritus causing', 'erythema) or pruritus (mild,', 'protracted scratching, more', 'eg, causing occasional', 'than a few areas of erythema', 'scratching)', 'or pronounced erythema', 'Respiratory', 'Rhinorrhea (eg, occasional', 'Throat tightness without', 'Laryngeal edema, throat', 'sniffling or sneezing), nasal', 'hoarseness, persistent cough,', 'tightness with hoarseness,', 'congestion, occasional', 'wheezing without dyspnea', 'wheezing with dyspnea,', 'cough, throat discomfort', 'stridor', 'Gastrointestinal', 'Mild abdominal discomfort', 'Persistent moderate', 'Severe abdominal', '(including mild nausea),', 'abdominal pain/cramping/', 'pain/cramping/repetitive', 'minor vomiting (typically a', 'nausea, more than a single', 'vomiting and/or diarrhea', 'single episode), and/or a', 'episode of vomiting and/or', 'single episode of diarrhea', 'diarrhea', 'Cardiovascular/', 'Subjective response (weak,', 'Moderate drop in blood', 'Cardiovascular collapse,', 'Neurologic', 'dizzy), or tachycardia', 'pressure and/or > 20% from', 'signs of impaired', 'baseline, or significant change', 'circulation (unconscious)', 'in mental status', 'POST-RWPC INSTRUCTIONS AND FOLLOW-UP', 'Before releasing the subject, study site staff should inform the subject and parent/caregiver of', 'the following:', '1. The subject may resume eating and drinking without restrictions 30 minutes after the', 'RWPC food is completely consumed. Subjects who complete the RWPC (regardless of', 'the outcome) will continue daily maintenance treatment with study product.', '2. Review the possibility of delayed allergy symptoms and provide guidance on how to', 'recognize anaphylaxis.', '3. Verify that they possess an epinephrine auto-injector with an appropriate dose and expiry', 'date before release, and review the instructions for administration of injectable', 'epinephrine.', '4. Provide study site staff contact information and procedures for after-hours emergencies.', '5. Instruct that the subject is to continue to avoid eating peanuts and foods known to contain', 'peanuts.', '6. Schedule a follow-up study appointment according to the protocol.', '7. Telephone the following day to inquire about post-RWPC adverse events, and assist', 'accordingly.']"
109,page_110,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 109 of 122', 'REFERENCE', 'Sampson HA, Gerth van Wijk R, Bindslev-Jensen C, Sicherer S, Teuber SS, Burks AW, et al. Standardizing', 'double-blind, placebo-controlled oral food challenges: American Academy of Allergy, Asthma &', 'Immunology-European Academy of Allergy and Clinical Immunology PRACTALL consensus report. J Allergy', 'Clin Immunol. 2012;130(6):1260-74.']"
111,page_112,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 111 of 122', 'Activity', 'Comments', 'Blood sample for basophil', 'activation test (BAT)', 'Eligibility Confirmation', 'Eligibility confirmation', 'Confirm eligibility after completion of all screening activities.', 'After confirmation of eligibility, randomization must not occur until after completion of baseline questionnaires per', 'Appendix 4 and Appendix 6.', 'ACT, Asthma Control Test; C-ACT, Childhood Asthma Control Test; FEV1, forced expiratory volume in the first second of expiration; Ig,', 'immunoglobulin;', 'NHLBI, National Heart, Lung, and Blood Institute; PEFR, peak expiratory flow rate; SCORAD, scoring atopic dermatitis; TNSS, Total Nasal Symptom', 'Score.']"
112,page_113,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 112 of 122', 'Appendix 4: Study Schedule of Activities for AR101 Treatment: Initial Dose Escalation and Up-Dosing', 'Study Period', 'Initial Dose Escalation', 'Up-Dosing', 'Early', 'Study Visit', 'Day 1 [1]', 'Day 2 [2]', 'At Study Site', 'At 80 mg', 'At 300 mg', 'Unsched [3]', 'Disc [4]', 'Interval', 'na', 'na', 'Every 2 weeks', 'Varies', 'Varies', 'Varies', 'Varies', 'Window (Days)', 'na', 'na', '3', '+3', '+3', 'na', '+3', 'HRQOL Questionnaires and Bespoke Questions [5]', 'EQ-5D [6]', 'X', 'X', 'X', 'x[7]', 'FAQL-PB [8]', 'X', 'X', 'HADS [8]', 'X', 'X', 'FAQLQ, FAIM [9]', 'X', 'X', 'X', 'x[7]', 'Bespoke global assessment of HRQOL', 'X', 'X', 'Bespoke assessment of control and confidence', 'X', 'X', 'Randomization', 'X', 'General Activities', 'Weight, height', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'Vital signs (blood pressure, heart rate, temperature)', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'ACT/C-ACT, SCORAD, TNSS (if completed at screening)', 'X', 'X', 'X (optional)', 'X', 'PEFR [10]', 'X', 'X', 'X', 'X', 'X', 'X (optional)', 'X', 'Asthma evaluation [11]', 'X', 'X', 'X (optional)', 'X', 'Symptom-directed physical examination [12]', 'X', 'X', 'X', 'Complete physical examination [12]', 'X', 'X', 'X', 'X (optional)', 'X', 'Diet/food allergen exposure review', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'Food allergy instruction [13]', 'X', 'X', 'X', 'X', 'X', 'X (optional)', 'X', 'Contraception review', 'X', 'X', 'X', 'X', 'X', 'X (optional)', 'Adverse events review [14]', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'Concomitant medications review & instruction [15]', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'Study product administration [16]', 'X', 'X', 'X', 'X', 'X', 'X (optional)', 'Study product dispensing [17]', 'X', 'X', 'X', 'X', 'X (optional)', 'Study product accountability', 'X', 'X', 'X', 'X (optional)', 'X', 'Telephone call [18]', 'X', 'X', 'X', 'X', 'X (optional)']"
113,page_114,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 113 of 122', 'Study Period', 'Initial Dose Escalation', 'Up-Dosing', 'Early', 'Study Visit', 'Day 1 [1]', 'Day 2 [2]', 'At Study Site', 'At 80 mg', 'At 300 mg', 'Unsched [3]', 'Disc [4]', 'Interval', 'na', 'na', 'Every 2 weeks', 'Varies', 'Varies', 'Varies', 'Varies', 'Window (Days)', 'na', 'na', '3', '3', '3', 'na', '3', 'Laboratory Evaluations [19]', 'Urine pregnancy test [20]', 'X', 'X', 'X (optional)', 'X', 'Blood sample for basophil activation test (BAT)', 'X', '[1]', 'Day 1 HRQOL questionnaires and bespoke questions are to be administered after eligibility is confirmed and must be completed before randomization.', 'Day 1 activities must begin within 28 days after obtaining signed consent/assent and should be the same day as randomization', '(within', '3', 'days', 'after', 'randomization only if the same day is not feasible). The timing of day 1 study product administration, vital signs, and assessment of allergic reactions', 'for initial dose escalation is presented in Table 3.', '[2]', 'Day 2 should be the next consecutive day after day 1. If circumstances (eg, an intercurrent illness) create a safety risk, day 2 may be delayed up to', '7 days after day 1.', '[3]', ""Anytime necessary to assess or follow up adverse events, at the subject's request, or per investigator decision. Perform procedures, spirometry, and"", 'laboratory tests as appropriate.', '[4]', 'For subject unable to complete initial dose escalation or up-dosing; approximately 14 days after the last dose.', '[5]', 'Instruct subject and parent/caregiver to complete HRQOL questionnaires and bespoke questions at the start of the visit before other procedures (unless', 'specified otherwise). The same parent/caregiver should complete all relevant questionnaires during the study.', 'For age-relevant questionnaires, subject who transitions from one age group to the next age group during the study will complete the version first used.', '[6]', 'Parent/caregiver: EQ-5D-5L, EQ-5D-Y proxy (for subject aged 4-7 years); subject aged 8-12 years: EQ-5D-Y; subject aged 13-17 years: EQ-5D-5L.', 'In addition, instruct subject and parent/caregiver to complete the questionnaire as follows:', 'Before leaving the study site if severe dose-related allergy symptoms occur during an up-dosing visit (Section 8.5.1), and 1 week', 'later.', 'When allergy symptoms due to study product or food allergen exposure are reported to the study site and assessed as severe (Section 8.5.6.3), and', '1 week later.', '[7]', 'Subject discontinuing before the start of maintenance: Subject and parent/caregiver will complete relevant EQ-5D, FAQLQ, and FAIM questionnaires', 'at early discontinuation and 12 and 18 months after day 1.', '[8]', 'For parent/caregiver.', '[9] Parent/caregiver of subject aged 12 years: FAQLQ-PF and FAIM-PF; parent/caregiver of subject aged 13-17 years: FAQLQ-PFT and', 'FAIM-PFT;', 'subject aged 8-12 years: FAQLQ-CF and FAIM-CF; subject aged 13-17 years: FAQLQ-TF and FAIM-TF.', '[10]', 'For subject aged > 6 years, obtain PEFR at approximately the same time of day for each assessment visit (eg, morning, afternoon); record the best', 'result of 3 attempts. Obtain spirometry (FEV1) if PEFR shows a clinically relevant reduction, subject has clinical deterioration (eg, active wheeze on', 'physical examination), or as clinically indicated at unscheduled visits; record the best result of 3 attempts (if unable to successfully obtain, record', 'attempts and investigator assessment).', 'For subject aged 4-5 years, obtain PEFR; record results (if unable to successfully obtain, record attempts and investigator assessment).']"
114,page_115,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 114 of 122', '[11] For subject with asthma. Evaluate asthma severity per NHLBI 2007 criteria (Table 19).', '[12]', 'Symptom-directed: Assess systems per standard of care at the study site or as clinically indicated by symptoms.', 'Complete:', 'Assess systems (eg, general appearance, head, eyes, ears, nose, mouth, skin, heart, lungs, lymph nodes, gastrointestinal, genitourinary,', 'neurologic, and skeletal).', '[13] Instruct subject to avoid peanut during the study. Provide food/peanut allergy education (including recognition of an allergic reaction, symptoms of', 'anaphylaxis, administration of epinephrine auto-injector, anaphylaxis action plan, ways to minimize accidental exposure to peanut) per standard of care', 'at the study site.', '[14]', 'For', 'subject', 'with GI adverse events of interest (Section 8.5.6.2), instruct subject aged > 8 years and parent/caregiver to complete the PEESS v2.0', 'questionnaire while subject is symptomatic, at early discontinuation or study exit, and during safety follow-up.', 'Subject with unresolved adverse events at early discontinuation will have safety follow-up per Appendix 7.', '[15]', 'Review medications since previous visit. Instruct subject to discontinue antihistamines at least 5 half-lives of the medication before initial', ""dose-escalation day 1. Review the prescribing information to determine the half-life of each medication for the subject's relevant age group."", '[16]', 'Administer study product at the study site per the dose-escalation schedule (up-dosing, Table 4) and dose modification guidelines (Section 8.5.3).', 'Measure blood pressure and heart rate and assess signs/symptoms of allergic reaction at 15-30 minutes postdose and every 30 minutes thereafter until', '90 minutes postdose or end of observations for allergy symptoms, whichever is last.', '[17]', 'Review instructions for administration of study product at home. Instruct that subject withhold study product when it will be administered at the study', 'site.', '[18]', 'On the day after day 2 and the day after up-dosing visits: Contact subject and parent/caregiver by telephone for adverse events review and to inquire', 'about compliance with study product dosing.', '[19]', 'Refer to the laboratory manual for sample collection and processing.', '[20]', 'For all females of childbearing potential.', 'ACT, Asthma Control Test; C-ACT, Childhood Asthma Control Test; disc, discontinuation; EQ-5D, European Quality of Life 5-Dimensions health', 'questionnaire; EQ-5D-5L, EQ-5D 5-Levels; EQ-5D-Y, EQ-5D Youth; FAIM, Food Allergy Independent Measure; FAIM-CF, FAIM - child form; FAIM-PF,', 'FAIM - parent form; FAIM-PFT, FAIM - parent form teenager; FAIM-TF, FAIM - teenager form; FAQL-PB, Food Allergy Quality of Life - Parental Burden;', 'FAQLQ, Food Allergy Quality of Life Questionnaire; FAQLQ-CF, FAQLQ - child form; FAQLQ-PF, FAQLQ - parent form; FAQLQ-PFT, FAQLQ - parent', 'form teenager; FAQLQ-TF, FAQLQ - teenager form; FEV1, forced expiratory volume in the first second of expiration; GI, gastrointestinal; HADS, Hospital', 'Anxiety and Depression Scale; HRQOL, health-related quality of life; na, not applicable; NHLBI, National Heart, Lung, and Blood Institute; PEESS v2.0,', 'Pediatric Eosinophilic Esophagitis Symptom Scores version 2.0; PEFR, peak expiratory flow rate; SCORAD, scoring atopic dermatitis; TNSS, Total Nasal', 'Symptom Score.']"
