,PageNo,Text
0,page_0,"Study Title: SPIDER: A Structured Process Informed by Data, Evidence and Research - A Research and Quality Improvement Collaboration Supporting Practices in Improving Care for Complex Elderly Patients Document Type: Study protocol with SAP and ICF Document Version: V6.3 Document Date: September 4, 2018 Last Approval Date: September 1 3, 2018"
48,page_48,"48 | P a g e Authorized representatives of [Insert res earch site name] may have direct access to your original medical/clinical study records to check that the information collected for the study is correct and follows proper laws and guidelines. STUDY INFORMATION: A description of this clinical trial will b e available on http://www.clinicaltrials.gov. This website will not include information that can identify you. You can search this website at any time. COST AND COMPENSATION: Participation in this study will not involve any additional costs to you. The s urvey will be mailed to you with a paid return envelope attached. If you agree to be interviewed, the interview will be arranged at a time and location convenient for you. As a token of appreciation of your time, you will be offered a coffee card upon rece iving your returned survey ($5) and/or completion of the interview ($25). RIGHTS AS A PARTICIPANT: You will be told, in a timely manner, about new information that may be relevant to your willingness to stay in the study. You have the right to be informe d of the study results once the entire study is completed. Please contact our research staff to let us know if you would like this. Your rights to privacy are legally protected by federal and provincial laws that require safeguards to ensure that your pr ivacy is respected. By signing this form, you do not give up any of your legal rights against the investigators, sponsor or involved institutions for compensation, nor does this form relieve the investigators, sponsor or involved institutions of their leg al and professional responsibilities. You will be given a copy of this signed and dated consent form prior to participating in the study. QUESTIONS ABOUT THE STUDY: If you have any questions, concerns or would like to speak to the study team for any reason, please contact Dr. Michelle Greiver at michelle.greiver@nygh.on.ca [or your regional PI]. If you have any quest ions about your rights as a participant or any ethical issues related to the study that you wish to discuss with someone not directly involved with the study , you may contact Dr. W. L. Alan Fung, Chair of the North York General Hospital Research Ethics Boa rd at alan.fung@nygh.on.ca , Tel: 416 - 756 - 6444 ext. 3483 . CONSENT TO PARTICIPATE IN THE STUDY This study has been explained to me and any questions I had have been answered. I understand the information within this informed consent form. I know that I may leave the study at any time and I do"
49,page_49,49 | P a g e not give up any of my legal rights by signing this consen t form. I agree to the use of my information as described in this form. I agree to take part in the survey part of the study. Signature of Participant Printed Name Date Signature of Person Obtaining Consent Printed Name & Role Date CONSENT TO PARTICIPATE IN THE INTERVIEW This study has been explained to me and any questions I had have been answered. I understand the information within this informed consent form. I know that I may leave the study at any time and I do not give up any of my legal rights by signing this consent form. I agree to the use of my information as described in this form. I am aware that the interview will be audio recorded and I agree to take part in the interview. Signature of Participant Printed Name Date Signature of Person Obtaining Consent Printed Name & Role Date
50,page_50,"50 | P a g e 23.6. C ONSENT FORM FOR RCT : PATIENTS OF PHYSICIA NS RANDOMIZED TO USU AL CARE Informed Consent Form for Participation in a Research Study TITLE : SPIDER: A Research and Quality Improvement Collaboration Supporting Practices in Improving Care for Complex Elderly Patients – Cluster Randomized Controlled Trial Phase INVESTIGATORS: • Dr. Michelle Greiver - Research Scientist, North York General Hospital; Acting Director, Uni versity of Toronto Practice Based Research Network; Associate Professor, Department of Family and Community Medicine (DFCM), University of Toronto; - michelle.greiver@nygh.on.ca ; 416 - 756 - 6483; 416 - 978 - 511 3; • Patricia O’Brien - Program Manager, Quality and Innovation Program, Department of Family and Community Medicine, University of Toronto - patricia.obrien@utoronto.ca ; 416 - 978 - 5112 • [Add regional PI’s and Co - PI(s)’ name, title, institution and contact information here] SPONSOR/FUNDERS: The Canadian Institutes of Health Research Operating Grant: Pan - Canadian Strategy for Patient - Oriented Research Network in Primary and Integrated Health Care Innovation s Programmatic Grants INTRODUCTION: You are invited to participate in this study because you are 65 years or older and are taking 10 or more different drugs. This consent form provides you with information to help you make an informed choice. Please re ad this document carefully and ask any questions you may have. All your questions should be answered to your satisfaction before you decide whether to participate in this research study. Please take your time in making your decision. You may find it helpful to discuss it with your friends and family. The study staff will tell you about the study timelines for making your decision. Taking part in this study is voluntary. Deciding not to take part or deciding to leave the study later will not affect yo ur current or future health care. CONFLICT OF INTEREST: There are no conflicts of interest to declare related to this study. BACKGROUND: Elderly patients living with multiple chronic diseases often take many drugs (polypharmacy), some of which may not be helpful. While many drugs can be problematic, the following four groups of drugs have been recommended by Choosing Wisely Canada and the Canadian Deprescribing Network as"
51,page_51,"51 | P a g e targets for wiser uses in elders: drugs that reduce stomach acid production; reduce anxiety and induce sleep; treat agitation; and treat type 2 diabetes but have a high risk of low blood sugar. Polypharmacy often leads to poor patient health and poor quality of life, high care costs and doctor’s frustration. PURPOSE: This study aims to assess whether a Structured Process Informed by Data, Evidence and Research (SPIDER) will help family practices improve care for patients 65 years or older who are taking 10 or more different drugs. The study will also evaluate whether patients and their p rimary care teams are satisfied with the SPIDER process and whether SPIDER reduces care costs. We are conducting a survey as part of the study to better understand what patients think and you are being invited to participate. ALTERNATIVE OPTIONS: You do not have to take part in the study in order to receive care. Your family doctor will provide care as usual; this will not change whether you participate or not. NUMBER OF PARTICIPANTS: The study will enroll a total of 104 – 156 family practices, including at least 104 family doctors and 250 patients, in 7 regions (Toronto, Ottawa, Montreal, Edmonton, Calgary, Winnipeg and Halifax). STUDY PROCEDURES AND INTERVENTIONS: Your family physician is participating in the study and has agreed for you to be contact ed. We are asking you to c omplete a survey to help us better understand care (15 to 20 minutes) The information you provide in the survey is for research purpose only. There will be no right or wrong answers. You can choose to answer any questions you are comfortable with. It is completely your choice whether you participate or not. WITHDRAWAL FROM THE STUDY: You can withdraw from this research at any time without having to provide a reason. Your withdrawal will not have any negative impact on your care. If you decide to terminate participation, the study will stop collecting your data. However, previously col lected data such as the survey data cannot be separated nor removed as these data are de - identified. POTENTIAL RISKS: Taking part in this study has some risks. You might feel uncomfortable, embarrassed or upset when sharing personal experiences and opin ions with the research staff in the interview. We will make every effort to minimize any impact. POTENTIAL BENEFITS :"
52,page_52,"52 | P a g e If we gain a better understanding of what could help older patients taking many medications , this may help people make choices that they f eel are better, together with their family doctor and their care teams . This may lead to better health and better quality of life. INFORMATION CONFIDENTIALITY: Measures and protections are in place to ensure your information is treated confidentially. Y our family doctor gave permission for you to be contacted to see if you might be interested in the study survey . Only the researchers will have access to the information. No information that could identify you will be reported or released. All the info rmation collected from the survey will be transferred into electronic files then encrypted and stored on a secure password - protected server. Access will be limited to authorized research personnel only. The results of the study will be published and pres ented to the scientific community at conferences and in journals. Your identity will remain confidential. No names or identifiable info rmation will be used . All data and documents will be kept for 7 years after the completion of the study then securely des troyed. Destruction of hard copy records will be through fine shredding or incineration. Destruction of electronic records (and other media) will be subject to current, approved institutional Information Technology (IT) processes which ensure that reconstr uction of the information is not reasonably foreseeable in the circumstances (example, using wiping). STUDY INFORMATION: A description of this clinical trial will be available on http://www.clinicaltrials.gov. This website will not include information t hat can identify you. You can search this website at any time. COST AND COMPENSATION: Participation in this study will not involve any additional costs to you. The survey will be mailed to you with a paid return envelope attached. As a token of appreciat ion of your time, you will be offered a coffee card upon receiving your returned survey ($5) Representatives of Clinical Trials Ontario, a not - for - profit organization, may see study data that is sent to the research ethics board for this study. Authorized representatives of [Insert research site name] may have direct access to your original medical/clinical study records to check that the information collected for the study is correct and follows proper laws and guidelines. RIGHTS AS A PARTICIPA NT: You will be told, in a timely manner, new information that may affect your willingness to stay in the study. You have the right to be informed of the study results once the entire study is completed. Please contact your family doctor to let us know you r request. Your rights to privacy are legally protected by federal and provincial laws that require safeguards to ensure that your privacy is respected."
53,page_53,"53 | P a g e By signing this form you do not give up any of your legal rights against the investigators, sponsor or involved institutions for compensation, nor does this form relieve the investigators, sponsor or involved institutions of their legal and professional responsibilities. QUESTIONS ABOUT THE STUDY: If you have any questions, concerns or would like to speak to the study team for any reason, please contact Dr. Michelle Greiver at michelle.greiver@nygh.on.ca [or your regional PI]. If you have any questions about your rights as a participant or any ethical issues related to the study that you wish to discuss with someone not directly involved with the study , you may contact Dr. W. L. Alan Fung, Chair of the North York General Hospital Research Ethics Board at alan. fung@nygh.on.ca , Tel: 416 - 756 - 6444 ext. 3483 . CONSENT TO PARTICIPATE IN THE STUDY This study has been explained to me and any questions I had have been answered. I understand the information within this informed consent form. I know that I may leave th e study at any time and I do not give up any of my legal rights by signing this consent form. I agree to the use of my information as described in this form. I agree to take part in the survey part of the study. Signature of Participant Printed Name Date Signature of Person Obtaining Consent Printed Name & Role Date"
54,page_54,"54 | P a g e 24. RESEARCH INSTRUMENTS 24.1. B ASELINE PRACTICE INF ORMATION AND SURVEY Thank you for participating in the SPIDER Baseline Survey! This survey will help us understand background information about you and you r practice and your team . This survey sho uld take about 5 - 10 minutes to complete. The first section asks about your practice. Please ask only ONE member of your team to complete this part. Please complete the rema ining sections. All your answers will be kept confidential. We thank you in advance for your support and invaluable input! Study ID number: ____________________ Regional Centre: _____________________ First, please let us know a bit more about your practice . Please ask only one member of your team to complete this section. 1. What area is your practice located?  Urban  Suburban  Rural 2. How large is your practice (number of family physicians in the office)?  Solo  1 – 2 physicians  3 – 5 physicians  6 or more physicians 3. Does your practice have the following members, if so, please tell us how many does your p ractice have. Please check the options on the right and write down the number for yes option. No Yes Number Front desk staff Office administrator Nurse Nurse practitioner Clinical pharmacist Social worker Dietitian"
55,page_55,"55 | P a g e Other, please specify ___________________________ ___________________ 4. How long has the practice been in existence? _________________ y ears 5. Are there family medicine residents in the practice?  No  Yes 6. Are there medical students?  No  Yes 7. Are you part of an interdisciplinary model? (e.g., Family Health Team in Ontario)  No  Yes 8. Does the practice have regular office meetings?  No  Yes a. If yes, how often?  Weekly  Bi - weekly  Monthly  Bi - monthly  Other, please specify: _________________________________________ Next , please tell us a bit abo ut yourself. 9. What is your age? _________________________ 10. What is your gender?  Female  Male 11. What is your role in your primary care team?  Physician  Nurse  Pharmacist  Social worker  Front desk staff  Other, please specify: ______________________________________ 12. How many hours a week do you work in your clinic setting? _____________ ____________"
56,page_56,"56 | P a g e 13. How long have you been part of the practice team? ______________ years 14. Have you participated in previous formal Quality Improvement (QI) efforts?  No  Yes a. If yes, have you participated in a Learning Collaborative ?  No  Yes If yes, please specify: __________________________________________ _______ b. Have you participated in other QI efforts?  No  Yes If yes, please specify: _________________________________________________ Last, we would like to know your opinions about team functioning. 15. To what extent do you agree or disagree with the following statements. In this practice, we Strongly agree Agree Neutral Dis - agree Strongly disagree reward clinical innovation and creativity to improve patient care solicit opinions of clinical and other staff regarding decisions about patient care seek ways to improve patient education and increase patient participation in treatment 16. To what extent do you agree or disagree with the following statements. In this practice, we Strongly agree Agree Neutral Dis - agree Strongly disagree have a sense of personal responsibility for improving patient care and outcomes cooperate to maintain and improve effectiveness of patient care are willing to innovate and/or experiment to improve clinical procedures are receptive to change in clinical processes 17. To what extent do you agree or disagree with the following statements. In this practice, we Strongly agree Agree Neutral Dis - agree Strongly disagree provide effective management for continuous improvement of patient care clearly define areas of responsibility for everyone promote team building to solve clinical care problems"
57,page_57,"57 | P a g e promote communication among all members of the team provide information on performance measures and guidelines establish clear goals for patient care processes and outcomes provide practice members with feedback/data on effects of clinical decisions hold members of the practice accountable for achieving results 18. To what extent do you agree or disagree with the following statements. Opinion leaders in my practice setting: Strongly agree Agree Neutral Dis - agree Strongly disagree believe that the current practice patterns can be improved encourage and support changes in practice patterns to improve patient care are willing to try new clinical protocols work cooperatively with others to make appropriate changes (The End) Thank you so much for your time and input! If you have any questions or comments or would like to request a report of SPIDER study results, please contact Jamie Wang ( Jianmin.Wang@nygh.on.ca )."
58,page_58,"58 | P a g e 24.2. P OST - INTERVENTION PATIENT SURVEY SPIDER POST - INTERVENTION SURVEY – PATIENT VERSION Thank you and welcome to the SPIDER Post - intervention Survey! This survey will help us understand how a S tructured P rocess I nformed by D ata, E vidence and R esearch, the SPIDER model, can potentially help improve qu ality of care. This survey should take about 15 - 20 minutes to complete. All your answers will be kept confidential. Please mail the completed survey back using the attached prepaid envelope. First, we would like to know how you feel your overall health . Please select only one statement that describes you the best. 1. About my m obility :  I have no problem s in walking about  I have slight problems in walking  I have moderate problems in walking about  I have severe problems in walking about  I am unable to walk about 2. About my s elf - care  I have no problem s washing or dressing myself  I have slight problem s washing or dressing myself  I have moderate problem s washing or dressing myself  I have severe problem s washing or dressing myself  I am unable to wash or dress myself 3. About my u sual activities (e.g. work, study, housework, family or leisure activities)  I have no problem s doing my usual activities  I have slight problem s doing my usual activities  I have moderate problem s doing my usual activities  I have severe problem s doing my usual activities  I am unable to do my usual activities 4. About my p ain/discomfort  I have no pain or discomfort  I have slight pain or discomfort  I have moderate pain or discomfort  I have severe pain or discomfort  I have extreme pain or discomfort 5. About my mood (e.g. a nxiety or depression )  I am not anxious or depressed  I am slightly anxious or depressed  I am moderately anxious or depressed"
59,page_59,"59 | P a g e  I am severely anxious or depressed  I am extremely anxious or depressed 6. About my s elf - rated health: We would like to know how good or bad your health is TODAY . Please mark an “ X ” on the scale below and write the number you marked on the scale in the box. (100 means the best health you can image whereas 0 means the worst health you can image) 0 10 20 30 40 50 60 70 80 90 100 Your Health Today = Next, we would like to know a bit more about the medications you are taking. Please select only one statement that describes you the best. 7. How many different prescription medicines did you take yesterday ? (Please include inhalers, eye drops and creams. If you take a medicine more than one time per day, only count it once.)  9 or less  10 – 12  13 – 15  16 or more 8. How many different non - prescription medicines, such as over - the - counter, vitamins or dietary supplements, did you take yesterday ? (Please include inhalers, eye drops and creams. If you take a medicine more than one time per day, only count it once.)  0  1 – 5  6 – 10  10 or more The following list of questions asks about concerns about medication and your attitudes toward stopping or reducing unnecessary and potentially inappropriate medications. To what extent do you agree or disagree with the following statements. Please select only one option for each statement. Strongly agree Agree Neutral Dis - agree Strongly disagree 9. My health in the fut ure will depend on my medications . 10. M edications do more harm than good. 11. I feel that I am taking a large number of medications ."
60,page_60,"60 | P a g e Strongly agree Agree Neutral Dis - agree Strongly disagree 12. I am comfortable with the number of medications that I am taking . 13. Having to take many medications disrupts my life . 14. I am taking one or more medications that are not important for my health . 15. I sometimes worry about long - term effects of my medications . 16. I believe one or more medications is /are giving me side effects, unwanted reactions, or other problems . 17. I feel that I may be taking one or more medications that I no longer need . 18. I would like to reduce the number of medications that I am taking . 19. If my family doctor said it was possible, I would be willing to stop one or more of my regular medications . The following list of questions asks about your opinions about shared decision making and how you feel about your relationship with your family doctor. To what extent do you agree or disagree with the following statements. Please select only one option for each statement. Strongly agree Agree Neutral Dis - agree Strongly disagree 20. The important medical decisions should be made by the family doctor , not by the patient . 21. When different choices available, patients should have a say in which medication ( s ) they would like to take. 22. If my family doctor had discussed with me about my medications, I would feel more confident that the decision made were in my best interest. 23. I have a good understanding of the reasons I was prescribed each of my medications . 24. My family doctor knows about all of my medical problems and my medications . 25. I completely trust my family doctor’s decisions about which medications are best for me . 26. My family doctor keeps up with new medical information . The following list of questions asks about your experience with the care process in the past 12 months."
61,page_61,"61 | P a g e To what extent do you agree or disagree with the following statements. Please select only one option for each statement. Strongly agree Agree Neutral Dis - agree Strongly disagree 27. My family doctor has made me aware that options are available whether I should continue, reduce or stop using one or more medications. 28. Every time there is a change in my life (i.e. onset a new symptom) my family doctor will go over my medications. 29. My family doctor has kept a close eye on me and walked me through the process one step at a time when adjusting my medications. 30. Sufficient amount of time has been given by my family doctor to go over my medications during my visit. 31. My family doctor has discussed with me about medications prescribed by other providers. 32. I feel my family doctor is reluctant to change the prescriptions ordered by other doctors. 33. Sometimes my family doctor asks colleague’s suggestions when making decisions about my medications. Think about the times in the past 12 months when you visited your family doctor and talked about your medications. How much effort do you feel that your family doctor has made No Effort A Little Effort Some Effort A Lot of Effort Every Effort 34. To help you understand pros and cons of medication choices ? 35. To listen to the things that matter most to you when it comes to taking medications ? 36. To include what matters most to you when choosing your medications ? 37. How many different medications per day would you consider to be a lot? 38. In the past 12 months, has any doctor ever told you to stop taking a medication ? Please select only one choice that describes you the best.  No  Not sure or cannot remember  Yes If yes, who told you so? (Check all that apply)  My family doctor  A specialist, please specify which specialty: ____________________________________  A pharmacist  Other, please specify: ______________________________________________________"
62,page_62,"62 | P a g e 39. Have you ever asked your family doctor if you could stop taking a medication ?  No  Yes 40. Have you ever tried to stop a regular medication (without your doctor’s knowledge)?  No  Yes 41. Have you ever stopped taking a medicine (without your doctor’s knowledge)?  No, I am taking all of the medications I have been prescribed  I am not sure or cannot remember  Yes, I have stopped one or more medications If yes, were you able to remain off the medication(s)?  No, I had to restart the medication(s) or take a substitute  Yes 42. Have you ever had one provider tell s you one thing about a medication and another tells you something different about that medication?  No  Yes If yes, for the most recent occurrence, which provider was involved? (Check all that apply.)  My family doctor  A specialist, please specify which specialty: ____________________________________  A pharmacist  Other, please specify: ___________________ ___________________________________ 45. Imagine that a specialist (like a heart doctor, kidney doctor or psychiatrist) prescribed a medicine for you. Would you be comfortable if your family doctor told you to stop taking it?  No  Yes 46. Imagine that your family doctor prescribed a medicine for you. Would you be comfortable if a clinical pharmacist told you to stop taking it? (This is a pharmacist that works in a clinic and has appointments to discuss medicines with patients, not a pharmacist who only dispe nses your medicines at the pharmacy .)  No  Yes Finally, we would like to know a bit more about you. Please select only one choice that describes you the best . 47. What is your gender?  Female  Male"
63,page_63,"63 | P a g e 48. How old are you?  65 – 69  70 – 74  75 – 79  80 or older 49. How do you identify yourself as?  Caucasian  Latino/Hispanic  Middle Eastern  Africa American  East Asian  South Asian  Caribbean  First Nations  Other, please specify: ______________________________________________________ 50. What language do you speak most often at home? If you live alone, indicate the language you feel most comfortable with.  English  French  Other, please specify: ______________________________________________________ 51. With whom have you been mainly livi ng during the past 12 months?  By myself  With my spouse/common law partner  With my children  Nursing home or retirement home  Other, please specify: ______________________________________________________ 52. What is the highest level of formal educati on you have completed?  No formal education  Elementary school diploma  High school diploma  College diploma  University diploma or degree  Master’s degree or higher  Other, please specify: ______________________________________________________ (The End) Thank you so much for your time and input! Please put the completed survey in the attached prepaid envelope and mail it back at your earliest convenience."
64,page_64,"64 | P a g e 24.3. P OST - INTERVENTION P ROFESSIONAL SURVEY SPIDER POST - INTERVENTION SURVEY – PROFESSIONAL VERSION Thank you and welcome to the SPIDER Post - intervention Survey! This survey will help us understand how a S tructured P rocess I nformed by D ata, E vidence and R esearch, the SPIDER model was implemented in your setting. This survey should take about 15 - 20 minutes to complete. Please click “Prev” and “Next” to navigate between pages. Your answers will be automatically saved. If you leave the survey without completing it, you will be directed to the page where you were le ft off the previous time. Once finished, please click “Submit” to complete the process. Your participation is voluntary. All your answers will be kept confidential. We thank you in advance for your support and invaluable input! First, we would like to k now your overall experience with SPIDER. 1. How would you rate your satisfaction with the following SPIDER components? Very Satisfied Satisfied Neutral Unsatisfied Very Unsatisfied The Learning collaborative The coaching experience The EMR feedback 2. Were you able to make the changes you planned ?  No  Yes a. If yes, what were the changes? ______________________________ _____________________________________________ _____________________________________________ _____________________________________________ b. What barriers did you encounter? _____________________________ _____________________________________________ ____________ _________________________________ _____________________________________________ Next, we would like to know your opinions about factors that could affect implementation ."
65,page_65,"65 | P a g e 3. SPIDER’s approach will result in fewer potentially inappropriate prescriptions for el derly patients on 10 or more medications . Based on your assessment of the evidence basis for the statement above, please rate the strength of the evidence , in your opinion, on a scale of 1 to 5 where 1 is very weak evidence and 5 is very strong evidence. 1 2 3 4 5 Very weak Very Strong 4. Now, please rate how you think respected clinical experts in your setting feel about the strength of the evidence, on a 1 to 5 scale similar to the one above . 1 2 3 4 5 Very weak Very Strong 5. To what extent do you agree or disagree with the following statements about the practice changes with regard to deprescribing. The practice changes (deprescribing) Strongly agree Agree Neutral Disagree Strongly disagree are supported by randomized control led trials (RCTs) or other scientific evidence are supported by RCTs or other scientific evidence from other health care systems (hospital, specialist clinics) should be effective, based on current scientific knowledge 6. To what extent do you agree or disagree with the following statements about the practice changes with regard to deprescribing. The practice changes (deprescribing) Strongly agree Agree Neutral Disagree Strongly disagree are supported by clinical experience with my patients or with patients like those in my practice are supported by clinical experience with patients in other health care systems (example, hospital, specialty clinics) conform to the opinions of clinical experts in this setting 7. To what extent do you agree or disagree with the following statements about the practice changes with regard to deprescribing."
66,page_66,"66 | P a g e The practice changes (deprescribing) Strongly agree Agree Neutral Disagree Strongly disagree have been well - accepted by patients in this study are consistent with clinical practices that have been accepted by patients in settings similar to ours take into consideration the needs and preferences of our patients appear to have more advantages than disadvantages for our patients Next, we would like to know your perceptions with respect to the adaptation, integration and implementation of the SPIDER approach at your practice over the past 12 months. 8. Is there collective agreement at our practice that deprescribing for elderly patients is important and worthwhile?  Yes  No  Not sure 9. Have the strategies developed at the workshops been communicated to all staff at your practice?  Yes  No  Not sure 10. Have the roles and responsibilities for Learning Collaborative members been assigned and clearly communicated?  Yes  No  Not sure 11. Are there any periodic review and evaluation mechanism to help track progress and address any emerging issues at your practice?  Yes  No  Not sure 12. How would you rate the level of support provided by the leadership of your practices?  Very supportive  Somewhat supportive  Neutral  Somewhat unsupportive  Very unsupportive"
67,page_67,"67 | P a g e 13. Are there any additional comments or suggestions you would like to share? (The End) Thank you so much for your time and input! If you have any questions or comments or would like to request a report of SPIDER study results, please contact Jamie Wang ( Jianmin.Wang@nygh.on.ca )."
68,page_68,"68 | P a g e 24.4. P OST - INTERVENTION P ATIENT INTERVIEW G UIDE SPIDER POST - INTERVENTION PATIENT INTERVIEW GUIDE Opening : Good morning/afternoon/evening and thank you for agreeing to take part in this interview. My name is __________. I’m a _ [job t itle: (Research Assistant)]_ at _ [Organization Name]_ . You have been invited because you are taking ten or more different drugs . Y our family doctor is participating in the SPIDER initiative which aims to help reduce potentially inappropriate drugs you may take. SPIDER stands for the S tructured P rocess I nformed by D ata, E vidence and R esearch . We would like to know more about your feel ings and experiences with the SPIDER process and the care you have received during the past 12 months. The interview consists of about 12 open - ended questions and takes about 30 to 60 minutes to complete. There are no right or wrong answers; we are interes ted in how you feel and your personal opinions. Before we get started, please take the time to look at the consent form which describes the study and your rights. [Go over the consent form with the patient and allow time for patient to read, contemplate an d ask questions.] As mentioned in the consent form, your participation is totally voluntary. You may withdraw at any point of time without any negative impact on your care or your relationship with your family doctor. You may choose to answer any question s you are comfortable with. As you may have noticed, the interview will be audio recorded for the study . Are there any question you would like to ask before we move on? Interview: First, we would like to know a bit more about your experience with the SPIDER process. Think about the visits you paid to your family doctor in the past 12 months. 1. Has your family doctor reviewed and discussed your medications with you? If yes , can you tell me a bit more about as: 1.1. What triggered the review/discussion? [Promp t: Onset of a new symptom or adverse drug reaction; identifying new risk, ineffective or unnecessary medications; apparent non - adherence; change in treatment goals/priorities; hospital admission; or seeing a new doctor.] 1.2. What and how did your family docto r discuss with you? [Prompt: Did your family doctor - Discuss that you need to stop or reduce one or more of your medications? - Make you aware that options for deprescribing exist? - Discuss the options available and their pros and cons (benefits or harms )? - Ask about your preferences and treatment goals? - Give you appropriate amount of information to help you digest? - Use a simple language and/or visual aids to help you understand? - Ensure you can give it a try and restart the medication if it does no t work?]"
69,page_69,"69 | P a g e 1.3. How do you feel about the support your family doctor was giving during the deprescribing process? [Prompt: Do you feel your family doctor has - Allocated sufficient time to review and discuss with you during your visit(s)? - Kept a close eye on you by asking you to come and visit more frequently during the process? - Take actions and make suggestions whenever needed?] 1.4. How do you feel about your health? Do you feel any change(s) in your symptoms? [Prompt: improvements; returning old symptoms; with drawal reactions; or onset of new symptoms] If no , do you think you need one? Why? 2. Have you experienced in a situation where your family doctor suggested that you stop or reduce the use of a medication that was prescribed by someone else, e.g., a heart or kidney specialist? If yes, tell us a bit more about that case? [Prompt: - What triggered that? - How did your family doctor do? - Did you sense of any hesitation/reluctance or your family doctor was confident in doing so? - Did you observe any sort of communication or cooperation between prescribing doctors?] Next, we would like to know your attitudes towards multiple medication treatment. 3. How do you feel about taking a bunch of prescription medications every day? [Prompt: - Appropriate number or too many? - Necessary/beneficial/effective or worried some of them cause problems and would like to stop/reduce? - Benefits vs. harms?] 3.1. If it’s possible to stop/reduce one or more medications you are currently taking, would you like a try? Why or why not? [Pro mpt: - If yes: dislike of medications, lack of effectiveness, fear of side effects past successful experience; - If no, past failed experience; fear of returning conditions or withdrawal effects; displease my doctor] The following questions concern your op inions about your family doctor and your decision making process. 4. Can you please tell us a bit more about how you and your family doctor make decisions whether to prescribe or reduce or stop a medication? [Prompt: - Who initiated the discussion? - What wa s discussed? - Who made the final call?] 4.1. Do you like such a decision making process? If yes, why? If no, why not?"
70,page_70,"7 0 | P a g e 4.2. To what extent do you agree or disagree that patients should be involved in making the treatment decisions? Why? [Prompt: - Patient autonomy, preference and engaged in managing their own health - Patients’ inadequate skills/knowledge] 5. How do you view your relationship with your family doctor? [Prompt: trust or not] 5.1. Do you think your family doctor is knowledgeable enough to make right decisions about your medications? If yes, why? If no, why not? [Prompt: Does your doctor - Know about all your medical problems and medications? - Know how to communicate with you about my medications? - Keep up - to - date scientific evidence? - Seek other do ctors’ advices?] Th is is the end of the interview. Thank you again for your time and input."
71,page_71,"71 | P a g e 24.5. P OLICY - MAKER INTERVIEW GUID E Thank you for agreeing to take part in this interview. My name is ........... and I am a researcher from ............ I am part of a team conducting research on the SPIDER initiative which aims to help reduce potentially inappropriate drugs in elders on ten or more medications. SPIDER stands for the S tructured P rocess I nformed by D ata, E vidence and R esearch . The interview takes about 30 minutes to complete. Before we get started, please take the time to look at the consent form which describes the study and your rights. [Go over the consent form and allow time for the interviewee to read, contemplate and ask questions.] As mentioned in the consent form, your participation is totally voluntary. You may withdraw at any point of time without any negative impact on your care or your relationship with your family doctor. You may choose to answer any questions you are comfortable with. As you may have noticed, the interview will be audio recorded for the study. Are there any question you would like to ask before we move on? 1. Could you please provide your views on polypharmacy? 2. What, in your opinion, might be policy levers that could address this? 3. What could be barriers? What might potentially be ways to address these? 4. What are your views on SPIDER to address polypharmacy in primary care? Was there anything else we should have considered? 5. What would make this mor e sustainable? Th is is the end of the interview. Thank you again for your time and input."
72,page_72,"72 | P a g e 24.6. P OST - INTERVENTION F OCUS G ROUP FOR PROVIDERS , M ODERATOR G UID E SPIDER POST - INTERVENTION FOCUS GROUP MODERATOR GUIDE [ Consent form should be given prior to the focus group. ] Introduction (5 mins) i. Welcome and explain the purpose of today’s focus group: a. To help us understand your experience with the SPIDER process b. To evaluate the acceptability, implementation, adaptation, integration and practicality aspects of the SPIDER approach ii. Housekeeping: a. Ground rules:  No right or wrong answers; everyone can speak  Be respectful and listen  Be open, honest and frank  Keep the discussion confidential and anonymous: - First name only and refrain from using identifying information - Wha t’s been discussed stays here  Speak one at a time b. Participants’ rights:  Voluntary participation  Early withdrawal and related data handling  Right to request a report on study results  Ask to sign the consent form for those who have not yet done so c. Housekee ping:  Audio recording: purpose and confidentiality protection  Cellphone, bathroom and break (no break)  Gift cards: on way out, receipt signature required d. Any questions to ask iii. Participant introductions: a. For the moderator: self - introduction and today’s roles and responsibility b. For participants: first name, profession/title/role and organization/institute [ Turn on the recorder ] In - depth Group Discussion (50 mins) [ General prompt questions for moderator:  What exactly do you mean by …?  Can you give me an example of …?  Can you talk about that a bit more?  Help me understand …  How so?  What else?"
